state	joint	prior	likelihood	treeModel.rootHeight	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50	skygrid.logPopSize51	skygrid.logPopSize52	skygrid.logPopSize53	skygrid.logPopSize54	skygrid.logPopSize55	skygrid.logPopSize56	skygrid.logPopSize57	skygrid.logPopSize58	skygrid.logPopSize59	skygrid.logPopSize60	skygrid.logPopSize61	skygrid.logPopSize62	skygrid.logPopSize63	skygrid.logPopSize64	skygrid.logPopSize65	skygrid.logPopSize66	skygrid.logPopSize67	skygrid.logPopSize68	skygrid.logPopSize69	skygrid.logPopSize70	skygrid.logPopSize71	skygrid.logPopSize72	skygrid.logPopSize73	skygrid.logPopSize74	skygrid.logPopSize75	skygrid.cutOff	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	skygrid
999037000	-6695.5742186011175	-536.5679658258208	-6159.006252775297	370.96011911485243	5695.010694888196	1.057849606968693	9.178244666421582	8.914429326760503	9.935330347859404	10.117295294295678	10.373483991230307	9.69162471162362	9.744225652117715	9.42845852856908	9.224163868538845	9.362494947351749	9.069164089382054	8.491970741277642	6.308657028841677	5.607218998246518	6.083591162126638	4.21397555775233	5.069863413370082	5.037868976110587	5.1931390384918235	3.72358126356037	5.35215686039309	6.950509520941138	7.1130490742512205	8.00127133337346	8.128021177697779	8.691875666176315	8.044405355384113	5.122036649400627	5.611356599330147	5.648513806044145	5.514792711007935	5.919943227023349	6.01101409744293	6.121285904076352	5.757464910674376	7.147363155116827	7.483695399182641	8.140806966669874	8.78261339113568	10.688863813304433	10.720299650325076	10.742535820144646	9.831850283278937	9.539620164867841	9.00736358378012	8.162633224669957	7.921002665683115	6.488075955711264	5.514304043972893	7.223743181545323	5.978496583493264	7.938068336241067	6.739296523233803	6.096325831632709	5.977284287888269	6.723123334840219	6.127074867008103	5.672352849633516	5.858943641011781	6.013996312646869	5.261868746659296	5.279714375354852	4.46067173023154	4.450907289791862	4.856443413813022	4.6349549032779045	4.487875148693727	3.3194809363615088	2.386146681956005	1.4140093247949683	1.5280756270417502	3.0952382376128593	4.612760014225826	5.568391691993549	6.001853157956791	400.0	0.2614875964004142	2.3057447195084397	0.3088375914770918	0.16089058059005049	2.727381545248868	0.23565796677550394	0.18122451546169524	0.32126587811384927	0.23374105695858846	0.2637685494658828	0.3677929289447163	7.9E-4	7.900000000000004E-4	-6159.006252775297	0.0	-525.3828951183084
999038000	-6719.3012284854285	-541.8859452555959	-6177.415283229832	417.53169334339174	5831.878338155002	1.9757749702643663	8.035426729151462	8.466676609795737	8.352303328175482	7.802812195720502	7.869507951196074	9.287795438600646	9.813759677347736	9.583609589235436	9.359695483567485	9.584470869487756	9.13962415207514	7.536668753447495	6.422661522921853	6.315362815593816	5.886391420417651	6.049581149689191	5.404346268993172	4.768241126593562	4.86575988804398	3.8630367350785564	5.909370390208705	6.499614980195475	7.465211014757145	8.900897774601779	8.428643669335896	8.295124202127132	9.465735148409786	8.439242387046297	8.437905860549957	8.234016861476558	7.180673485429592	7.822205905375905	7.84482353691412	7.393271680158452	7.853124815394038	7.172529521607891	7.0652768584028705	7.0528143191035815	7.768827635494407	8.071783436916103	8.2503445199869	8.332469646786295	7.533625877887091	8.487233781209865	7.96529221422345	8.053503257929547	7.723338825318529	7.822011972897245	8.18547520617198	8.79007258256365	8.358253882878092	9.160088326207589	9.034188899699705	8.33610615441908	7.7824187929362765	7.463713209885045	7.682917516769468	7.271604882653171	5.484771036374567	5.394508666219725	4.705162232293807	5.842762022530018	5.077789469812924	5.481205201959844	5.391478320026745	5.335176981047544	6.280996372897904	5.2686627876002365	6.036432635419105	5.9036821633009815	4.288420467838594	3.8555291790069495	3.763470040629849	3.8647431560745424	3.67971458228829	400.0	0.4444583050845456	2.176773315151478	0.3088375914770918	0.18651430956432105	2.727381545248868	0.15603493347406322	0.20338262274364902	0.29598185330875065	0.23342369612339947	0.26721182782421665	0.356045529039545	7.9E-4	7.899999999999999E-4	-6177.415283229832	0.0	-530.0993536085808
999039000	-6705.853256439766	-538.5861830537578	-6167.267073386008	458.93912554970234	6155.531783598497	1.1403818559696537	9.474469974239739	9.492522660875547	10.870635969886894	9.799644323950355	8.771476056510162	8.25353878190855	8.921946738506529	9.069930029437158	8.414424838649648	9.034450264201748	9.173711881676793	8.005955847469835	7.077286468343614	5.124211017790508	6.194368725679118	6.520240519997826	4.74371831608644	4.454385698650423	6.0043649339069125	4.722944056845112	5.5215901620260555	5.487225188955818	5.478086626543586	6.315099370036887	7.000583539844813	7.513810709952451	7.082422152013528	8.12998134825177	9.510077401476359	10.997062941371151	10.265162441684442	10.462536181792881	9.822860293624611	9.22250687491982	9.441326570237937	8.149036383719213	10.057277476903849	10.110648483786902	10.133077391606673	10.001491257570576	8.414866873179928	8.313201785533462	8.995705266696463	9.392116977428408	10.215680484023629	9.952189083910456	9.10045565366201	8.507145297082605	8.297179641891345	8.246374418440771	9.52455612829041	10.1388455630238	9.776451618389997	8.262808356035064	9.161910347779642	7.574110803596891	7.185557032684212	8.262781804986263	7.785750939535492	7.30620325156943	6.916005848419262	6.257187598416983	5.700540774757754	4.8878036368444	4.258961018969011	4.681291875908903	4.363156959162041	5.523278996191575	6.159269808898701	5.753616108885783	5.58938571050486	4.988840775155814	5.076605806406808	4.228232833283201	3.6316279491326227	400.0	0.46982287395903205	2.0836651750935915	0.3341010374172499	0.16522165012019296	2.7439731331421138	0.20321613026818794	0.18973205172044028	0.3141885774454307	0.20991007875415726	0.2861692920799875	0.390343352968022	7.9E-4	7.9E-4	-6167.267073386008	0.0	-527.2808790981557
999040000	-6710.260160303041	-547.4377567530695	-6162.822403549972	411.75474816315847	6058.844312589474	1.1334117847601863	9.564337909457986	8.348238785629121	9.201956546434221	11.033526334688318	11.282167881463248	11.290684692642387	9.796754938730146	9.62727852721883	10.591061038765696	8.732368789322503	8.321377237159918	9.082792868151316	7.160483938852102	5.711384445005589	5.475859338147427	6.2149631565816845	4.12407085203065	6.148008780663366	6.648583296981241	5.298244559373184	4.6266741854584845	5.2261777963124	4.770088554946862	3.562072906759604	5.9101903049195315	6.825285628340169	7.386279240312249	6.756983593996733	7.168579021518473	7.647392035952958	7.95773714405965	9.04627702667983	8.450909141343166	7.7007624834087025	6.694093780210335	7.223417853590223	5.676849683817048	5.062095606679229	5.1495123432762195	6.416962998859709	6.156035843731289	5.003508424369185	6.948939929393919	7.036109325656751	6.885121678164567	7.068876617946033	8.481134212853668	8.942145448299925	8.571876934722958	8.290097837090787	9.949772649605041	9.802906523356562	9.807037906831422	10.032822328477826	10.554522072031197	12.150981976508097	10.998285985844118	10.551524751749197	9.681854852272199	9.99885819265523	8.559138053456232	7.302036834274608	6.009057966441076	5.304218352262813	4.813128831189956	3.9705719683926715	4.593665366200657	5.114902490796468	5.554985345346582	5.158893330892629	6.141090368478351	5.1700651050095106	4.40404377864175	3.491011241809856	2.7914896055439136	400.0	0.40505952111835464	2.30734019734349	0.33275075560592304	0.16522165012019296	2.5205990284193973	0.26902884739301036	0.1739984178865161	0.321319846837396	0.21704797355516048	0.2876337617209431	0.4043421432526798	7.9E-4	7.900000000000004E-4	-6162.822403549972	0.0	-536.1105868614546
999041000	-6671.991431562829	-513.5679915106418	-6158.423440052187	377.85992392016396	5836.351529193159	1.371363896677176	8.787298316158282	8.898968205937045	9.758772892708825	9.101082773574058	8.316942688804422	8.69170634047659	8.383616068758323	8.171709249353903	8.548300574780614	9.562875700452643	9.276411608019846	9.029443513650813	7.4121090482953385	4.941939480481101	5.906821303152956	4.909712282907272	4.004479186878999	4.036089793839998	4.16903320842962	5.207276893560909	5.974703868667415	6.26115078917325	7.8200598629122755	8.037098202949618	8.825720033652011	8.520605571422632	8.259989743458908	8.032971876656045	8.072835150745275	7.9175895891890615	8.307930213177716	7.694100426089864	7.764136512347399	7.125985841425836	7.0360888789954705	6.6493025484250206	6.592805371238452	6.119237467067746	6.800810023270525	7.272263959802358	8.382697385530582	9.817085421736445	10.274953678549357	9.87436065499785	10.174815241759722	10.396603410369424	10.472132422417214	9.363362206920822	9.824169192463945	10.042521607181929	8.660271310156817	8.885426679265805	8.123639239429908	6.734363545221625	6.679633090392039	8.241015708383621	8.650279366387323	8.0173152139739	8.128868445471007	7.787002540558272	9.02583880747347	6.2523995289578895	6.156545622846929	6.276865106458818	5.325112582028961	4.543683281862178	3.9720987177402667	3.308488480648118	2.5526364216577626	2.267714867641964	2.843930205493228	4.139341831375193	3.6135754903292607	3.1346572765828826	4.222891022611709	400.0	0.29139470073493323	2.3195643126318783	0.33275075560592304	0.16522165012019296	2.6220397335144305	0.26902884739301036	0.19817323041245485	0.3214319276997189	0.21704797355516048	0.26334686833268145	0.43687257819870295	7.9E-4	7.900000000000001E-4	-6158.423440052187	0.0	-501.9851399432222
999042000	-6662.295591925241	-502.42932338619687	-6159.866268539044	385.2983063725516	5791.5843359590435	2.444612568541032	8.699103995118177	8.96310510151508	9.595150730044544	9.486891356104884	9.903978363265265	10.100810713102613	9.303624902499209	8.946922592595477	8.159807158750645	8.668782001527857	8.550430120576443	8.7341573082262	7.2452918878804455	5.418281251337329	5.292198175028834	5.301614831868058	4.666050719011894	4.783423518535855	5.0222435872599895	5.000116932454052	6.020030093025768	6.417845617790422	6.375777585800472	6.016814466970725	6.258333066913981	6.127112197575229	5.4546044114546	5.037390662823786	6.098901440310191	7.267249606020974	8.69734060971781	7.988487982654371	7.9303765539236135	6.951290978915018	7.315708903804306	7.782181713793248	7.060717326149919	7.625855808948173	8.122287799954032	7.9845624086235105	8.265550672786235	7.921593784365025	8.209560397288952	8.526120477112618	7.874281650741325	8.404850977102576	8.850429873116605	8.811658759961487	8.817384357534257	8.267042322359808	7.898015264136056	7.156034241977232	6.8032071651974775	7.063528285759701	7.135766391082362	7.4109366710931175	7.276027029413651	7.70331337641167	6.926912066304503	6.919609309401101	6.751415385090489	5.588420844494068	5.697578308866712	4.931191453815329	3.7550603679947754	4.273813199943778	4.501892193297303	4.608396336654248	5.449669834419457	4.498267263289611	3.75576182470503	3.477882484416698	4.20787279708806	4.699936574083399	5.192862351789208	400.0	0.27933960586927936	2.2040775253603404	0.4240959556907418	0.16522165012019296	2.6337644961512248	0.2935007668085885	0.19817323041245485	0.322638482052407	0.21247246117644822	0.26671582635870555	0.3763442449636091	7.9E-4	7.900000000000004E-4	-6159.866268539044	0.0	-490.3889524553747
999043000	-6702.90427389421	-543.1852610004527	-6159.719012893757	414.49583625557597	5917.626280357781	1.0498103038798754	7.918648765361459	9.599717708257511	10.322192685500244	8.603633162536756	8.785883812227025	9.433902759142493	9.389101464777282	9.979493891759816	9.293240697252246	8.942343381730126	9.197928492472254	8.068073152384374	7.287242285927899	4.9042953354984755	4.690177891175805	4.67223198185901	4.904874525862599	5.873792868267683	6.995951176011257	6.446481962347709	7.6928477478239135	7.808408304956677	8.061420786318617	7.2319345855427075	5.423485911451782	6.4223895473061035	6.6810909095402	7.2641463610566985	7.161886448855064	5.7329060396576335	4.445217660692071	5.722403923772664	4.863479263734626	4.970656034040879	6.9182671513603005	5.452238277216132	5.7826310500409726	4.71127926758149	7.1106365145989034	6.4824617396537025	6.062675914021089	5.9373776416368536	5.848052514274501	7.475570658575669	8.587244730772321	7.946802072857936	7.220460063279381	7.0973807979023515	7.06642432718739	6.0373221495259735	5.699330687247777	5.793574207464795	6.906749339473723	7.978183494479524	7.307716529684024	9.103686676011144	9.057928210673273	8.409968544156472	8.02790193627326	6.84794799845531	4.447849639072935	4.563746449614588	3.8634865644759624	5.031627343840217	4.321638372356814	4.978998611446566	5.13777154383865	4.780314908009928	4.7264159011769715	3.908509354816762	4.928912335570193	3.2222082869764317	3.4601227641871404	2.56700129043509	1.8368940822349624	400.0	0.28026183871439714	2.4640342728385396	0.4240959556907418	0.15230774121293703	2.349595157255995	0.32970503428775644	0.18280598341161083	0.34266237047681686	0.20408000509585714	0.2704516410157308	0.34603050513581324	7.9E-4	7.899999999999999E-4	-6159.719012893757	0.0	-532.0513442412041
999044000	-6676.89943223888	-524.3370204274044	-6152.562411811476	422.1749925777066	6044.179050035596	1.4546969603582787	8.723991764930606	9.814431365073975	9.093574663730372	10.004201177130566	10.865863769126511	10.506673139733422	10.274253672668475	8.682302653301177	8.92156200237624	9.280778268145516	9.211464667377541	9.339390500239574	7.511442894308247	5.300918605135335	5.377141224676178	6.663059651740279	5.065141353209352	4.509002431451937	4.091989901308171	4.7020699029743	5.745442518223778	6.3451340615812315	6.589280480832068	6.969976471975122	6.203936148376014	6.113045510618006	6.865579021892323	7.244092079720529	7.767889641241336	7.006539143847725	7.453405005966855	7.411416394767317	7.807571850938998	8.84420777127341	8.672974934398738	8.487799148908051	7.572774783459094	8.033940928936252	7.962595955946347	7.604551555493333	8.978069680747586	9.032440773812814	9.264557856136182	8.543440503912146	8.017653310294424	7.8860664718268625	8.114934760515217	6.500516745182794	7.454409711878606	7.156514004283428	8.858763762182637	8.859672225292286	8.022191634421235	8.699017602025085	9.640478800003512	10.623028765626952	10.26116766364356	9.136513466627461	7.538234995413352	8.065469854927727	8.673600894449118	7.0482834465761375	7.038055900295377	6.87341613516927	6.856913179135341	6.557352010983374	4.713500050653023	4.807959646500988	5.071176687132537	4.888183692059245	5.086852138401633	5.17943375837964	4.28857799989522	3.8488390914831956	2.4421220157705967	400.0	0.28026183871439714	2.3104987996562563	0.29207788760569664	0.14739208899865985	2.6353746809120313	0.33439470411332656	0.1756167784155984	0.35158879680980903	0.21759657904375254	0.2551978457308557	0.3682550110931945	7.9E-4	7.900000000000003E-4	-6152.562411811476	0.0	-512.8323878383169
999045000	-6696.639937411069	-535.2789916174298	-6161.360945793639	417.13680700056216	6105.575766719941	0.8563872710864858	7.72957490331003	9.386503826583573	8.621076601956553	8.994924166407921	9.418883229569134	9.690579288023669	9.866176604629638	9.309726772816116	8.674605751926059	8.500225552132095	8.033493551573672	8.75155412179742	8.874204140633193	5.177650480320965	5.13253374505809	5.226568119782854	4.188077975753514	5.013229362994493	4.535841753027833	6.012523290542431	7.198224449483764	6.342978440011386	7.146580069829184	7.002846688133509	6.829854683703506	7.636382518053126	7.673847483759561	8.953714985440781	8.255961791969112	6.758833012076853	6.98307914520266	7.225469278954496	8.608454574580126	8.434367456091922	8.100554307306936	7.962115110486953	7.847233908623612	6.258472867390373	6.935469985775184	6.254970883580312	5.852428189509393	6.5319766526559615	5.379255715188355	6.772706592381944	7.15243400166369	7.68042532528592	8.079999921997448	8.794901318696482	8.2728730816834	8.455804649770414	7.704535027969004	8.037291460929533	9.392971361575407	8.665598508506646	9.060937048776882	8.650776861387303	9.628491521769643	8.50819010412441	9.030741570158813	6.993252795607985	7.4931999056048815	6.45903137947483	5.737608315225529	6.91437312238932	7.268624680963685	7.273786551988794	6.786107313340376	6.469627743231064	6.740153007137209	6.588392263887218	6.7297974324191365	4.909493963247	4.401832771971433	4.546445804852035	3.1972692003650973	400.0	0.28026183871439714	2.4996387719280135	0.2814822383500589	0.14739208899865985	2.4568303578959116	0.33439470411332656	0.18792874415301009	0.35158879680980903	0.2065388999547931	0.25394355908240346	0.4143989829464941	7.9E-4	7.900000000000003E-4	-6161.360945793639	0.0	-524.2119697540562
999046000	-6689.133675592417	-533.8050842676096	-6155.328591324807	409.29084895831386	6084.77628632906	1.1880055494556983	8.369193936536902	8.23855458593588	8.369464031025558	8.65214002514122	9.758109652347803	9.406048870019385	9.649957368263117	9.552556918799118	8.483087801408256	9.194926022797947	8.973658692715404	7.998313944482649	7.384630054420618	5.346907185490181	5.110723496782553	5.6263350803540115	5.271797679989492	4.396542241719204	4.130839999237383	5.524182451622609	4.412007358358752	4.143542558400116	5.694044648688017	6.341580057523054	7.557734413503227	7.556165195335428	7.3230006646916594	6.696510815155028	7.128331079621693	7.5296994612367705	7.728404205634993	9.107519643465794	8.973583800936	8.841746126015682	9.25420319767715	9.300308914944104	8.740323931466827	6.69124373250931	6.163117574020843	7.455591928354258	6.49504606902242	7.134948112738344	7.384164939619836	7.894884279790368	9.525854401504471	11.317775773900689	10.59102668427488	11.093673412396273	11.301253915365434	12.124457609696204	11.595119027775993	9.701951841415596	10.735041279929627	10.584881911337893	11.020719849624012	10.580366321996749	10.428744812096154	10.172686063952318	9.303011929929792	9.204008719158983	8.68630508905906	7.631060450187884	6.808122055574303	7.194696562749523	8.003748824415613	10.071902878669718	9.416190959751546	8.688425336474955	7.743076657996085	6.576326647258328	6.21701485953454	5.112568936413626	4.044140970950312	4.2676668998333565	3.308084245297941	400.0	0.2685121556849935	2.4955079001930085	0.27240564098093395	0.14739208899865985	2.4685800409253154	0.34760217321745657	0.19035644573913604	0.34301173081297415	0.20763192378242462	0.25899989966548087	0.3799863870451358	7.9E-4	7.899999999999997E-4	-6155.328591324807	0.0	-522.4795748083919
999047000	-6714.656310230342	-557.2123182908856	-6157.443991939456	393.6024770871178	6014.973012763227	0.7724741999428331	9.78519623422601	8.850071963693706	9.033076202133403	9.308129387017596	8.906067591295278	9.917645827337372	10.90265108630681	11.636129191838366	11.087480747019692	11.565175745535237	8.971077075357613	7.630282663682872	6.8235010190761916	5.691285574846588	5.317751535014454	5.686238598910608	4.664534213858337	6.7732659564892215	7.023976655856093	5.505287971906767	4.54300802648111	5.636455542628869	5.954965931698173	4.54993067309538	4.760511749341607	5.444007539801387	4.777417861406013	5.649162778931486	5.748481546824514	4.137058315578802	5.5176468155398695	5.012559583060257	5.562131150508838	5.6732782220726445	4.405420888444379	5.5464440155740995	6.334068255618573	5.734080279168702	6.721590521978699	6.971653000494384	5.052829435783826	6.266697602719464	6.919982652314978	6.404751302143319	6.612672420775734	6.511175051284054	6.483955614063802	7.481747878021056	8.01519313771307	7.922205722441485	8.304465355192978	9.46701386655359	10.812709466193493	10.357483146749976	8.971623702390128	8.71327559841275	9.227607076074246	9.186373511955265	8.533697903424303	8.297430265154777	8.065336050715771	7.742316575580934	6.7000730705540965	5.31468707895811	6.2128845772048695	5.4633235962671485	5.332367516745855	6.415346805433241	5.324095473766933	5.4700293746821504	4.8665765098971505	5.464540217383837	4.7577715784195025	2.8590499609191466	2.653438796096794	400.0	0.25863127500031047	2.4916475995947587	0.35688145759771767	0.16120604171331793	2.4685800409253154	0.26305358516894767	0.19851301682728364	0.3340371494015929	0.1975477732525049	0.2699020605186343	0.4082130113222654	7.9E-4	7.900000000000001E-4	-6157.443991939456	0.0	-546.2607732429908
999048000	-6703.064273467373	-544.0707404517074	-6158.993533015666	404.2384111824404	6118.916482292663	1.1513205226957828	8.44428533682241	9.7946035394405	10.500068766666057	8.78359079411239	8.433878442282918	8.51391272222236	9.814090653443024	9.798800438522495	9.971462328756047	9.048522473680347	9.195064382184066	8.401405204640703	6.582201679264663	6.4659915287961125	5.267340113322985	5.757977788772283	5.115281567455429	4.445582965638665	3.9556015673999756	5.65614743584752	5.071073185346911	4.040121410804124	3.907506561933584	6.958587109364723	7.536372724561174	8.264302633712223	7.86835062191707	8.619804441475758	9.933183934867126	9.947198794386225	9.343897080884535	10.29440272628087	10.275152031433636	10.830040989378784	11.967010760765167	10.643311005968362	9.862191917876137	10.386222889767843	9.349307437383223	9.661983844874612	9.610517137684521	9.913296660492545	9.369371333119208	10.110687927123028	11.270863667309484	9.005353411649745	9.698805030072648	10.20319215184208	8.277176876655815	9.034656380656996	9.284862078671145	8.727580599451219	8.315612946149004	7.305644726332152	7.635651024667859	6.962790782598446	5.79649701513317	5.02992360302041	5.487531806010569	6.491587018441981	5.3380635420320015	5.601199746116543	6.733996039898597	6.380626771071224	6.126205900730896	5.711433001634384	5.085945166608907	4.304203308743998	4.573058444965771	3.9411130109857755	3.1861435836445864	2.9982454862159975	3.6894435240084142	2.8907796710922296	2.692594879509528	400.0	0.34681157139828117	2.2470230005835723	0.40978851831748875	0.16120604171331793	2.66029757921673	0.17487328877097694	0.19684972065285447	0.30697621445013556	0.2255341542066513	0.2706399106903744	0.34601970941290217	7.9E-4	7.900000000000003E-4	-6158.993533015666	0.0	-532.8445359944312
999049000	-6691.042375442365	-532.2970491580228	-6158.745326284342	398.39315207007957	5762.966990126575	1.6176817353438002	8.077695749311157	8.770098815095851	9.399505037688161	10.123715313587528	10.927902923597836	10.267099359037575	11.049135026695547	10.490224157913115	9.54255909864598	8.221611950042547	7.899941902709847	7.9061107805504385	6.331518830231044	5.1149135180904715	5.0326188988772635	5.240441666431435	4.150369765897992	4.891194891282725	5.0986729836468285	6.749603616474414	6.138463539118291	5.92869249405491	6.7756385479578265	7.108049546551144	8.696756970981545	8.354657517996925	9.016804108983214	8.55745967775078	8.537566067306019	9.363815452632702	9.389274071910293	9.469818899850452	9.825269294572298	10.13050517201207	9.88608102492258	10.919552899565488	11.509854139601158	12.522864935690246	11.458959595012438	10.3810759257588	10.5717167860458	10.20333533300546	8.422045975432109	7.973251822764631	8.584399312837714	8.609235380692759	8.498943699689004	7.792592453138665	7.688226254008925	7.865951137639057	7.565101374648781	8.089981192913573	7.2645053674373585	6.90261202509047	6.094903731078968	5.490607490170696	5.590185941821526	6.327517675497589	6.309870572218513	5.373678563208678	4.858662833890362	5.528358299163354	5.255383580117555	5.93229850285441	6.515512469811493	6.1456332394145505	5.285483110151301	4.575143445804518	4.4919234590807555	4.485252367818145	4.950812521188766	5.676010329503027	3.9783787200489806	4.214371407136401	4.180209506732703	400.0	0.3900863746883671	2.4515798686285817	0.27708428131315105	0.16120604171331793	2.448203926932941	0.27183950672400853	0.19474070790814652	0.303662046750195	0.2309573346512999	0.2706399106903744	0.3817132663038688	7.9E-4	7.900000000000001E-4	-6158.745326284342	0.0	-520.659246777714
999050000	-6706.279409877337	-548.39530217654	-6157.884107700796	399.4329026201631	5963.90801599647	1.0472702923493769	8.812148779914267	8.678358260650032	9.828171748502125	9.441625806253468	9.429167943886519	11.060107427357593	10.028654010389685	10.386768976025698	9.419846886771015	8.208333828026854	8.174157111240214	8.012251624251688	6.823062922981911	5.873281354548001	5.945297891247698	4.763585403536918	4.633236374968966	4.113527068025021	5.47165312520938	4.940059594522634	5.88987474894023	4.181897380397965	5.129593264277129	6.274527648506361	7.400949138282562	7.35950761538994	8.468002513209937	7.450232920047583	7.523544658699718	8.092303714852406	7.578982328267736	6.1059701860145115	5.8510345688514125	6.533455111087645	7.519509354820551	6.594616664734419	6.351836477466554	7.69591261701919	7.053060025072172	7.212561456841963	7.212488271827636	7.880892035265596	7.097912711736039	6.996090589766538	6.749061946780106	5.839009312111379	6.039143750421101	6.333618404225143	7.4954108674067275	7.485055804213071	7.508399775494337	8.123065453907865	7.931736879958089	6.575244575113941	7.910539411385727	7.140101073442288	6.937843387069511	7.226446905494873	6.283668904500632	6.273167082217487	6.189035081421079	6.7065113377673375	6.479123448170315	7.805075765483704	6.58740668958575	8.453731386466716	9.210467650410786	6.870815151614457	5.737053637122665	7.074753371759922	5.841388485841959	4.08072602619235	2.144064128948552	2.027213839520604	3.0781057365487214	400.0	0.3405330057045966	2.4515798686285817	0.3746536559781115	0.16120604171331793	2.4547393842984433	0.21728804367731627	0.18742546574282218	0.3150840688043542	0.24270152014731514	0.2547889453055243	0.37085429094098865	7.9E-4	7.900000000000001E-4	-6157.884107700796	0.0	-537.2141603906884
999051000	-6707.252398780048	-544.1673947142169	-6163.085004065831	402.90792179781937	5981.291231880319	1.045218305462135	9.586254526148247	9.06962963573234	8.642903650163921	8.698851329357963	9.87970552244895	9.828810998628152	10.340355852977922	8.987520876260964	8.913548934779602	9.330549834073654	8.238559275098545	8.325871010674	6.938292027170743	6.57338069838572	5.950859519269218	5.414859553668791	4.085993205028022	4.068124723519541	5.409762808447928	5.4030862154324675	5.5763531314544155	5.76742253955545	6.803089182488908	6.785278580976299	7.608501854551338	7.005771933516622	6.850579551632169	6.904072826098002	6.723116298594758	6.6490544994785195	6.693108661278558	7.563159147372869	8.410601839115207	7.362999132516483	8.153689428836781	6.395340537361643	7.779084750274556	8.032232944841248	7.796264176649517	7.461932998289366	8.364510683485179	8.919501389695577	9.043874913357694	10.379517496656467	8.743392443346108	9.914670983721711	9.57151084193793	9.162169617978181	8.34258061061129	9.115040953710517	9.112837132826412	8.051870325612493	8.092233617508036	8.170599195920829	8.256321068848775	9.370774102103162	7.660972199097436	8.14675247273247	7.787921884049424	7.1773027410637535	7.880736225732631	7.603322731655575	6.291769775122001	6.748126187592994	7.079770816680783	7.007079982531665	6.990165202490346	5.754095631520457	4.806846972407957	5.270027917770221	4.290603336454084	3.1308266012714587	3.795218395157693	2.923203313596545	1.7304681784621947	400.0	0.3025366214286137	2.525477027730109	0.4126500402540944	0.19597243135379633	2.3460758355564377	0.21728804367731627	0.17364818545442945	0.35625559883722935	0.1918349306837738	0.27826128502458325	0.4247788327735759	7.9E-4	7.899999999999998E-4	-6163.085004065831	0.0	-532.8803652245034
999052000	-6711.973479940202	-547.3003716135873	-6164.673108326615	437.3823093565642	5980.903453760351	1.096315126301165	8.115410270339549	9.329876451826381	8.916732285669816	9.543988712980157	10.147107418477734	9.301312208239644	8.793115039497573	9.53762138939355	8.626461717882378	9.69673855996534	9.479048857618453	8.39320311282039	6.508428035578544	6.450226816460902	5.277551440773409	4.8855260221580386	4.787382492905555	4.804263807343906	5.008001431002331	5.960487879509961	4.983601981837076	4.536854008324314	4.740984973699635	4.222073601379198	4.867199738848114	5.75425090136548	7.065463079093098	7.788171920315948	7.887946296649465	9.137720804181898	8.899860485595083	9.490375109637636	7.120934922650951	7.05276931119649	6.451184450595738	6.881752526711738	6.125619944542673	6.073288226220353	5.97413233052757	7.090392532041224	7.078033940524401	7.633760333412011	6.952791119090963	7.122874702805287	6.6626225622397	6.364152088149654	7.026154615644581	8.049565627913147	6.726525366961061	8.58910836555805	7.59865278293259	9.283298011014626	9.445578206477565	10.164703919991116	8.480477304449042	10.044838525145796	9.32503568219848	7.864305770339525	6.182687018942514	5.718637486357147	4.830869601894657	4.543270919905026	4.473442372447075	4.475255801134763	4.440347909117406	4.803886180568816	5.370448552948086	5.070434056405283	4.530010617113662	5.618844161074707	6.5315444171932775	4.460914439657371	4.079674929304503	4.549378902067854	5.9502477214179414	400.0	0.24038349985057847	2.4616462969680026	0.3075434403171556	0.19597243135379633	2.555522830387025	0.23893150112380906	0.17943401284489635	0.3309385488086053	0.20836451547690413	0.2812629228696101	0.3735809843961323	7.9E-4	7.900000000000001E-4	-6164.673108326615	0.0	-536.0680055498623
